"EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	INTERACTION	COUNTRY	ADMIN1	ADMIN2	LATITUDE	LONGITUDE	GEO_PRECISION	FATALITIES	latlong"
"06/04/2016	2016	1	Battle-No change of territory	12	Sudan	Kordofan	South Kordofan	11.33333	30.55000	2	10	""11.333333,30.55"""
"06/04/2016	2016	1	Battle-No change of territory	44	Sudan	Darfur	North Darfur	13.47710	23.31169	1	1	""13.4771,23.31169"""
"06/04/2016	2016	1	Battle-Non-state actor overtakes territory	12	Sudan	Blue Nile	Blue Nile	10.30056	34.20694	2	0	""10.30056,34.20694"""
"06/04/2016	2016	1	Remote violence	30	Sudan	Kordofan	South Kordofan	9.59525	28.43493	2	0	""9.595247,28.434934"""
"06/04/2016	2016	1	Violence against civilians	37	Sudan	Kordofan	South Kordofan	11.40524	29.13727	2	0	""11.405236,29.137269"""
"06/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.47710	23.31169	2	0	""13.4771,23.31169"""
"06/04/2016	2016	2	Remote violence	10	Sudan	Blue Nile	Blue Nile	10.300560	34.206940	2	0	""10.30056,34.20694"""
"07/04/2016	2016	1	Battle-No change of territory	13	Sudan	Darfur	Central Darfur	11.93966	23.07497	1	1	""11.93966,23.07497"""
"07/04/2016	2016	1	Remote violence	12	Sudan	Kordofan	South Kordofan	11.009700	30.012200	1	51	""11.0097,30.0122"""
"08/04/2016	2016	1	Battle-No change of territory	13	Sudan	Darfur	Central Darfur	11.939660	23.074970	1	5	""11.93966,23.07497"""
"08/04/2016	2016	1	Battle-No change of territory	12	Sudan	Kordofan	South Kordofan	10.860560	30.981110	1	19	""10.86056,30.98111"""
"09/04/2016	2016	1	Battle-Government regains territory	12	Sudan	Darfur	Central Darfur	13.078750	24.319280	1	300	""13.07875,24.31928"""
"09/04/2016	2016	1	Battle-No change of territory	13	Sudan	Darfur	Central Darfur	11.939660	23.074970	1	2	""11.93966,23.07497"""
"09/04/2016	2016	1	Battle-No change of territory	12	Sudan	Kordofan	South Kordofan	11.210790	30.524800	1	10	""11.21079,30.5248"""
"09/04/2016	2016	1	Battle-No change of territory	12	Sudan	Kordofan	South Kordofan	11.014238	29.729401	2	12	""11.014238,29.729401"""
"09/04/2016	2016	1	Battle-No change of territory	12	Sudan	Kordofan	South Kordofan	12.050000	31.533333	2	8	""12.05,31.533333"""
"09/04/2016	2016	2	Battle-No change of territory	12	Sudan	Kordofan	South Kordofan	10.860560	30.981110	1	10	""10.86056,30.98111"""
"09/04/2016	2016	2	Battle-No change of territory	12	Sudan	Kordofan	South Kordofan	11.009700	30.012200	1	10	""11.0097,30.0122"""
"09/04/2016	2016	1	Remote violence	12	Sudan	Kordofan	South Kordofan	10.833333	30.866667	1	8	""10.833333,30.866667"""
"09/04/2016	2016	1	Remote violence	10	Sudan	Darfur	Central Darfur	13.136511	24.149263	2	0	""13.136511,24.149263"""
"09/04/2016	2016	1	Remote violence	12	Sudan	Kordofan	South Kordofan	10.861400	30.032800	1	0	""10.8614,30.0328"""
"10/04/2016	2016	1	Remote violence	17	Sudan	Kordofan	South Kordofan	11.009700	30.012200	1	3	""11.0097,30.0122"""
"11/04/2016	2016	1	Remote violence	10	Sudan	Blue Nile	Blue Nile	9.955300	34.069300	1	0	""9.9553,34.0693"""
"11/04/2016	2016	2	Remote violence	10	Sudan	Kordofan	South Kordofan	11.210790	30.524800	2	0	""11.21079,30.5248"""
"11/04/2016	2016	1	Remote violence	10	Sudan	Kordofan	South Kordofan	11.009700	30.012200	1	0	""11.0097,30.0122"""
"11/04/2016	2016	1	Riots/Protests	16	Sudan	Darfur	North Darfur	13.626394	25.355939	1	0	""13.626394,25.355939"""
"11/04/2016	2016	1	Riots/Protests	60	Sudan	Darfur	Central Darfur	12.916883	23.483113	2	0	""12.916883,23.483113"""
"11/04/2016	2016	1	Violence against civilians	27	Sudan	Kordofan	South Kordofan	12.148154	30.794822	1	8	""12.148154,30.794822"""
"12/04/2016	2016	1	Remote violence	17	Sudan	Kordofan	South Kordofan	10.591722	29.986056	1	0	""10.591722,29.986056"""
"12/04/2016	2016	1	Riots/Protests	16	Sudan	Darfur	North Darfur	13.626394	25.355939	1	0	""13.626394,25.355939"""
"12/04/2016	2016	1	Strategic development	10	Sudan	Blue Nile	Blue Nile	11.789792	34.359864	3	0	""11.789792,34.359864"""
"12/04/2016	2016	1	Violence against civilians	37	Sudan	Blue Nile	Blue Nile	11.789792	34.359864	1	1	""11.789792,34.359864"""
"12/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	East Darfur	11.458375	26.756836	1	0	""11.458375,26.756836"""
"12/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.421667	24.995833	1	0	""13.421667,24.995833"""
"12/04/2016	2016	1	Violence against civilians	16	Sudan	Khartoum	Khartoum	15.572527	32.536353	1	0	""15.572527,32.536353"""
"13/04/2016	2016	1	Remote violence	17	Sudan	Darfur	Central Darfur	12.999817	24.361167	1	0	""12.999817,24.361167"""
"13/04/2016	2016	1	Riots/Protests	16	Sudan	Khartoum	Khartoum	15.572527	32.536353	1	0	""15.572527,32.536353"""
"13/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	South Darfur	11.992560	25.036030	1	0	""11.99256,25.03603"""
"13/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	Central Darfur	12.899989	23.481064	2	0	""12.899989,23.481064"""
"14/04/2016	2016	1	Battle-No change of territory	44	Sudan	Darfur	Central Darfur	11.139000	22.966000	1	2	""11.139,22.966"""
"14/04/2016	2016	1	Violence against civilians	16	Sudan	Khartoum	Khartoum	15.572527	32.536353	1	0	""15.572527,32.536353"""
"16/04/2016	2016	1	Battle-No change of territory	12	Sudan	Kordofan	South Kordofan	10.970250	30.019611	2	90	""10.97025,30.019611"""
"16/04/2016	2016	1	Remote violence	30	Sudan	Darfur	North Darfur	14.027000	23.791806	2	0	""14.027,23.791806"""
"16/04/2016	2016	1	Violence against civilians	16	Sudan	Khartoum	Khartoum	15.572527	32.536353	1	0	""15.572527,32.536353"""
"16/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	Central Darfur	12.966800	24.033580	2	0	""12.9668,24.03358"""
"17/04/2016	2016	1	Battle-No change of territory	48	Sudan	Darfur	East Darfur	11.461860	26.125830	1	6	""11.46186,26.12583"""
"17/04/2016	2016	1	Battle-No change of territory	14	Sudan	Darfur	East Darfur	11.541190	25.560620	1	9	""11.54119,25.56062"""
"17/04/2016	2016	1	Battle-No change of territory	44	Sudan	Darfur	East Darfur	11.541190	25.560620	1	12	""11.54119,25.56062"""
"18/04/2016	2016	1	Battle-No change of territory	12	Sudan	Blue Nile	Blue Nile	11.789792	34.359864	3	50	""11.789792,34.359864"""
"18/04/2016	2016	1	Battle-No change of territory	44	Sudan	Kordofan	North Kordofan	13.16765	30.24489	3	18	""13.167649,30.244894"""
"18/04/2016	2016	1	Riots/Protests	16	Sudan	Khartoum	Khartoum	15.572527	32.536353	1	0	""15.572527,32.536353"""
"18/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	South Darfur	11.170228	24.943964	2	0	""11.170228,24.943964"""
"18/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	South Darfur	11.209733	25.154325	2	0	""11.209733,25.154325"""
"18/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.427869	24.345903	2	1	""13.427869,24.345903"""
"19/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	South Darfur	11.829022	24.632797	1	0	""11.829022,24.632797"""
"19/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	South Darfur	11.170228	24.943964	2	1	""11.170228,24.943964"""
"19/04/2016	2016	1	Violence against civilians	37	Sudan	Kordofan	North Kordofan	13.167649	30.244894	1	1	""13.167649,30.244894"""
"19/04/2016	2016	1	Violence against civilians	16	Sudan	Khartoum	Khartoum	15.572527	32.536353	1	0	""15.572527,32.536353"""
"19/04/2016	2016	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.484033	25.307501	1	1	""13.484033,25.307501"""
"20/04/2016	2016	1	Battle-No change of territory	23	Sudan	Darfur	North Darfur	14.665000	24.597222	1	10	""14.665,24.597222"""
"20/04/2016	2016	1	Battle-No change of territory	12	Sudan	Darfur	North Darfur	14.206471	24.649877	2	10	""14.206471,24.649877"""
"20/04/2016	2016	1	Riots/Protests	60	Sudan	Northern	Northern	19.184224	30.474265	1	0	""19.184224,30.474265"""
"20/04/2016	2016	1	Riots/Protests	60	Sudan	Kassala	Red Sea	19.589584	37.215203	1	0	""19.589584,37.215203"""
"20/04/2016	2016	1	Strategic development	10	Sudan	Darfur	East Darfur	11.461860	26.125830	1	0	""11.46186,26.12583"""
"20/04/2016	2016	1	Violence against civilians	16	Sudan	Kordofan	North Kordofan	13.167649	30.244894	1	0	""13.167649,30.244894"""
"20/04/2016	2016	1	Violence against civilians	16	Sudan	Khartoum	Khartoum	15.572527	32.536353	1	0	""15.572527,32.536353"""
"21/04/2016	2016	1	Battle-No change of territory	12	Sudan	Darfur	North Darfur	14.206470	24.649880	2	10	""14.20647,24.64988"""
"15/01/2016	2016	3	Riots/Protests	50	Tanzania	Kagera		-2.10826	31.65247	1	0	""-2.108257,31.652467"""
"18/01/2016	2016	1	Riots/Protests	15	Tanzania	Mbeya		-8.42380	33.02910	1	0	""-8.4238,33.0291"""
"31/01/2016	2016	1	Violence against civilians	37	Tanzania	Kagera		-1.83459	31.64757	1	1	""-1.834592,31.647571"""
"04/02/2016	2016	1	Riots/Protests	60	Tanzania	Dar es Salaam	Ilala	-6.81670	39.28330	1	0	""-6.8167,39.2833"""
"15/02/2016	2016	3	Battle-No change of territory	44	Tanzania	Arusha	Ngorongoro	-2.05000	35.61670	1	2	""-2.05,35.6167"""
"15/02/2016	2016	3	Battle-No change of territory	44	Tanzania	Arusha	Ngorongoro	-2.29043	35.70489	1	1	""-2.290425,35.704891"""
"23/02/2016	2016	1	Riots/Protests	50	Tanzania	Zanzibar West	Mjini	-6.13333	39.33333	1	0	""-6.133333,39.33333"""
"04/03/2016	2016	1	Remote violence	30	Tanzania	Zanzibar West	Magharibi	-6.16543	39.19562	1	0	""-6.165428,39.19562"""
"05/03/2016	2016	1	Riots/Protests	50	Tanzania	Zanzibar West	Mjini	-6.16134	39.22312	1	0	""-6.161342,39.223118"""
"05/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba North	Kaskazini	-4.94290	39.76469	1	0	""-4.942902,39.764689"""
"05/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba North	Kaskazini	-5.15000	39.83333	1	0	""-5.15,39.833333"""
"05/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba North	Kaskazini	-5.16667	39.76667	1	0	""-5.166667,39.766667"""
"05/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba South	Kusini	5.37594	39.71292	1	0	""5.375941,39.712919"""
"05/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba South		-5.40000	39.66667	1	0	""-5.4,39.666667"""
"05/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba North	Kaskazini	-5.00000	39.83333	1	0	""-5,39.833333"""
"11/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba North	Kaskazini	-4.991373	39.700026	1	0	""-4.991373,39.700026"""
"11/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba North	Kaskazini	-5.143564	39.851241	1	0	""-5.143564,39.851241"""
"11/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba North	Kaskazini	-4.971347	39.776145	1	0	""-4.971347,39.776145"""
"11/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba South	Kusini	-5.231989	39.760054	1	0	""-5.231989,39.760054"""
"12/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba South	Chake	-5.25000	39.76670	1	0	""-5.25,39.7667"""
"12/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba South	Kusini	-5.40000	39.76667	1	0	""-5.4,39.766667"""
"12/03/2016	2016	1	Riots/Protests	50	Tanzania	Pemba South	Kusini	-5.41667	39.73333	1	0	""-5.416667,39.733333"""
"14/03/2016	2016	1	Remote violence	30	Tanzania	Zanzibar North	Unguja	-5.789167	39.323521	1	0	""-5.789167,39.323521"""
"24/03/2016	2016	1	Violence against civilians	47	Tanzania	Shinyanga	Kahama Township Authority	-3.840000	32.600000	2	2	""-3.84,32.6"""
"03/04/2016	2016	2	Riots/Protests	50	Tanzania	Zanzibar Central	Unguja	-6.16666	39.43333	1	0	""-6.16666,39.433333"""
"03/04/2016	2016	2	Riots/Protests	50	Tanzania	Pemba North		-5.02158	39.74341	1	0	""-5.021577,39.743411"""
"03/04/2016	2016	2	Riots/Protests	60	Tanzania	Rukwa	Nkasi	-7.53948	30.98683	2	0	""-7.539483,30.986828"""
"07/04/2016	2016	1	Strategic development	30	Tanzania	Zanzibar West	Mjini Magharibi	-6.15677	39.19530	1	0	""-6.15677,39.195303"""
"15/04/2016	2016	1	Riots/Protests	60	Tanzania	Arusha	Karatu	-3.333300	35.666700	1	0	""-3.3333,35.6667"""
"02/01/2016	2016	1	Riots/Protests	15	Uganda	Kabale	Rubanda	-1.18460	29.85173	1	0	""-1.184602,29.851731"""
"02/01/2016	2016	1	Riots/Protests	55	Uganda	Kabale	Rubanda	-1.18460	29.85173	1	0	""-1.184602,29.851731"""
"04/01/2016	2016	1	Strategic development	30	Uganda	Gulu	Gulu	2.76667	32.30556	1	0	""2.76667,32.30556"""
"06/01/2016	2016	1	Violence against civilians	47	Uganda	Kapchorwa	Kongasis	1.25917	34.75389	2	0	""1.25917,34.75389"""
"06/01/2016	2016	1	Riots/Protests	15	Uganda	Mbale	Mbale	1.08056	34.17500	1	0	""1.080556,34.175"""
"07/01/2016	2016	1	Riots/Protests	15	Uganda	Mbarara	Rwampara	-0.76519	30.60034	1	0	""-0.765191,30.600343"""
"08/01/2016	2016	1	Riots/Protests	16	Uganda	Lira	Lira	2.23500	32.90970	1	0	""2.235,32.9097"""
"08/01/2016	2016	1	Riots/Protests	50	Uganda	Mayuge	Bunya	0.45972	33.48028	2	0	""0.45972,33.48028"""
"10/01/2016	2016	1	Battle-No change of territory	14	Uganda	Kotido	Dodoth	3.51207	34.13444	2	2	""3.512066,34.134436"""
"11/01/2016	2016	1	Riots/Protests	15	Uganda	Luwero	Katikamu	0.88703	32.47758	1	0	""0.887025,32.477581"""
"11/01/2016	2016	1	Violence against civilians	37	Uganda	Masaka	Masaka	-0.33379	31.73409	1	0	""-0.33379,31.73409"""
"12/01/2016	2016	1	Violence against civilians	17	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"12/01/2016	2016	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"12/01/2016	2016	1	Violence against civilians	17	Uganda	Kampala	Kampala	0.34655	32.60558	1	0	""0.346553,32.605583"""
"14/01/2016	2016	1	Riots/Protests	55	Uganda	Mbarara	Rwampara	-0.63333	30.51667	2	0	""-0.633333,30.516667"""
"15/01/2016	2016	2	Violence against civilians	27	Uganda	Kampala	Kampala	0.31560	32.56560	3	0	""0.3156,32.5656"""
"18/01/2016	2016	1	Violence against civilians	37	Uganda	Mbarara	Rwampara	-0.63333	30.51667	2	0	""-0.633333,30.516667"""
"20/01/2016	2016	2	Riots/Protests	60	Uganda	Gulu	Nwoya	2.26670	32.25000	1	0	""2.2667,32.25"""
"20/01/2016	2016	1	Riots/Protests	55	Uganda	Mitooma	Ruhinda	-0.62017	30.04531	2	0	""-0.620167,30.04531"""
"26/01/2016	2016	1	Riots/Protests	15	Uganda	Luwero	Nakaseke	0.84204	32.25071	2	0	""0.84204,32.25071"""
"29/01/2016	2016	1	Strategic development	17	Uganda	Mbarara	Ibanda	-0.22111	30.54750	1	0	""-0.22111,30.5475"""
"31/01/2016	2016	1	Strategic development	17	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"01/02/2016	2016	1	Riots/Protests	55	Uganda	Sembabule	Lwemiyaga	0.00687	31.07689	1	0	""0.00687,31.07689"""
"02/02/2016	2016	1	Riots/Protests	15	Uganda	Masaka	Masaka	-0.33379	31.73409	1	0	""-0.33379,31.73409"""
"02/02/2016	2016	1	Violence against civilians	47	Uganda	Rakai	Kooki	-0.70703	31.40410	1	0	""-0.707032,31.404102"""
"02/02/2016	2016	1	Riots/Protests	45	Uganda	Rakai	Kooki	-0.70703	31.40410	1	0	""-0.707032,31.404102"""
"03/02/2016	2016	1	Riots/Protests	60	Uganda	Hoima	Bugahya	1.43560	31.34360	1	0	""1.4356,31.3436"""
"04/02/2016	2016	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"04/02/2016	2016	1	Violence against civilians	57	Uganda	Rakai	Kooki	-0.85675	31.26611	1	3	""-0.85675,31.26611"""
"09/02/2016	2016	1	Riots/Protests	60	Uganda	Rakai	Kooki	-0.70703	31.40410	1	0	""-0.707032,31.404102"""
"11/02/2016	2016	1	Violence against civilians	37	Uganda	Masaka	Bukomansimbi	-0.25945	31.63036	1	0	""-0.25945,31.63036"""
"13/02/2016	2016	1	Violence against civilians	57	Uganda	Kampala	Kampala	0.28330	32.58330	1	0	""0.2833,32.5833"""
"13/02/2016	2016	1	Violence against civilians	57	Uganda	Mpigi	Mawokota	0.00556	32.01222	2	0	""0.00556,32.01222"""
"15/02/2016	2016	1	Riots/Protests	15	Uganda	Kampala	Kampala	0.33114	32.57406	1	1	""0.331143,32.574057"""
"17/02/2016	2016	2	Strategic development	17	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"17/02/2016	2016	1	Remote violence	37	Uganda	Kampala	Kampala	0.30000	32.56667	1	3	""0.3,32.56667"""
"18/02/2016	2016	1	Riots/Protests	16	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"18/02/2016	2016	1	Riots/Protests	35	Uganda	Wakiso	Busiiro	0.22111	32.53077	1	0	""0.221105,32.530774"""
"18/02/2016	2016	1	Riots/Protests	15	Uganda	Apac	Oyam	2.23500	32.38495	2	1	""2.235,32.38495"""
"19/02/2016	2016	1	Riots/Protests	15	Uganda	Bugiri	Bukooli	0.57140	33.74170	1	0	""0.5714,33.7417"""
"19/02/2016	2016	1	Riots/Protests	15	Uganda	Kampala	Kampala	0.35083	32.56694	1	0	""0.35083,32.56694"""
"19/02/2016	2016	1	Riots/Protests	15	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"19/02/2016	2016	1	Violence against civilians	15	Uganda	Kampala	Kampala	0.27444	32.57406	1	0	""0.274441,32.574064"""
"22/02/2016	2016	1	Strategic development	17	Uganda	Wakiso	Jinja	0.44024	32.60348	1	0	""0.440241,32.603483"""
"23/02/2016	2016	1	Strategic development	17	Uganda	Wakiso	Jinja	0.44024	32.60348	1	0	""0.440241,32.603483"""
"23/02/2016	2016	1	Strategic development	17	Uganda	Mbarara	Isingiro	-0.65830	30.67580	1	0	""-0.6583,30.6758"""
"24/02/2016	2016	1	Violence against civilians	37	Uganda	Mbale	Mbale	1.08056	34.17500	1	0	""1.080556,34.175"""
"25/02/2016	2016	1	Strategic development	17	Uganda	Wakiso	Jinja	0.44024	32.60348	1	0	""0.440241,32.603483"""
"26/02/2016	2016	1	Strategic development	17	Uganda	Kampala	Kampala	0.31560	32.56560	2	0	""0.3156,32.5656"""
"27/02/2016	2016	1	Violence against civilians	37	Uganda	Bundibugyo	Bwamba	0.74140	30.04170	1	10	""0.7414,30.0417"""
"27/02/2016	2016	1	Strategic development	17	Uganda	Wakiso	Jinja	0.44024	32.60348	1	0	""0.440241,32.603483"""
"29/02/2016	2016	1	Strategic development	17	Uganda	Wakiso	Jinja	0.44024	32.60348	1	0	""0.440241,32.603483"""
"01/03/2016	2016	1	Riots/Protests	15	Uganda	Kabarole	Fort Portal	0.69389	30.26639	1	0	""0.693889,30.266389"""
"01/03/2016	2016	1	Riots/Protests	60	Uganda	Masaka	Masaka	-0.33379	31.73409	1	0	""-0.33379,31.73409"""
"02/03/2016	2016	1	Violence against civilians	17	Uganda	Wakiso	Entebbe	0.06444	32.44694	1	0	""0.06444,32.44694"""
"02/03/2016	2016	1	Riots/Protests	60	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	0	""0.4667,30.2"""
"02/03/2016	2016	1	Riots/Protests	15	Uganda	Masindi	Buruli	1.67444	31.71500	1	0	""1.67444,31.715"""
"03/03/2016	2016	1	Riots/Protests	15	Uganda	Luwero	Katikamu	0.84917	32.47306	1	0	""0.84917,32.47306"""
"05/03/2016	2016	1	Battle-No change of territory	13	Uganda	Kapchorwa	Kween	1.38280	34.52440	1	3	""1.3828,34.5244"""
"05/03/2016	2016	1	Strategic development	37	Uganda	Wakiso	Kyadondo	0.39535	32.55248	1	0	""0.39535,32.55248"""
"06/03/2016	2016	2	Strategic development	17	Uganda	Rukungiri	Bufumbira	-0.75000	29.91670	1	0	""-0.75,29.9167"""
"09/03/2016	2016	1	Riots/Protests	15	Uganda	Masaka	Bukoto	-0.41611	31.40806	1	0	""-0.41611,31.40806"""
"10/03/2016	2016	1	Battle-No change of territory	13	Uganda	Kasese	Busongora	0.29368	30.18511	1	2	""0.29368,30.18511"""
"10/03/2016	2016	1	Riots/Protests	15	Uganda	Kasese	Busongora	0.29368	30.18511	1	0	""0.29368,30.18511"""
"11/03/2016	2016	1	Riots/Protests	15	Uganda	Kasese	Busongora	0.29368	30.18511	2	4	""0.29368,30.18511"""
"14/03/2016	2016	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"15/03/2016	2016	1	Riots/Protests	16	Uganda	Luwero	Katikamu	0.84917	32.47306	1	0	""0.84917,32.47306"""
"20/03/2016	2016	1	Riots/Protests	35	Uganda	Kabale	Kabale	-1.25000	29.99000	2	1	""-1.25,29.99"""
"21/03/2016	2016	1	Riots/Protests	15	Uganda	Wakiso	Jinja	0.44024	32.60348	1	0	""0.440241,32.603483"""
"22/03/2016	2016	1	Violence against civilians	47	Uganda	Bundibugyo	Bwamba	0.74140	30.04170	1	2	""0.7414,30.0417"""
"23/03/2016	2016	1	Battle-No change of territory	44	Uganda	Bundibugyo	Bwamba	0.74140	30.04170	1	8	""0.7414,30.0417"""
"23/03/2016	2016	1	Battle-No change of territory	13	Uganda	Kasese	Busongora	0.18333	30.08333	1	2	""0.18333,30.08333"""
"23/03/2016	2016	1	Riots/Protests	15	Uganda	Bundibugyo	Bwamba	0.74140	30.04170	1	0	""0.7414,30.0417"""
"26/03/2016	2016	1	Riots/Protests	15	Uganda	Mbarara	Rwampara	-0.71205	30.52333	1	1	""-0.712046,30.52333"""
"26/03/2016	2016	1	Riots/Protests	60	Uganda	Kibale	Buyaga	0.94013	30.81253	1	0	""0.940126,30.812531"""
"27/03/2016	2016	1	Riots/Protests	60	Uganda	Lira	Lira	2.23500	32.90970	1	0	""2.235,32.9097"""
"28/03/2016	2016	1	Battle-No change of territory	13	Uganda	Kapchorwa	Kongasis	1.29257	34.74683	1	0	""1.29257,34.74683"""
"28/03/2016	2016	1	Riots/Protests	15	Uganda	Wakiso	Jinja	0.44024	32.60348	1	0	""0.440241,32.603483"""
"29/03/2016	2016	1	Riots/Protests	15	Uganda	Wakiso	Jinja	0.44024	32.60348	1	0	""0.440241,32.603483"""
"29/03/2016	2016	1	Riots/Protests	60	Uganda	Pader	Agago	3.05000	33.21670	1	0	""3.05,33.2167"""
"30/03/2016	2016	1	Riots/Protests	16	Uganda	Kampala	Kampala	0.33333	32.56667	1	0	""0.33333,32.56667"""
"31/03/2016	2016	1	Violence against civilians	47	Uganda	Mbarara	Ibanda	-0.22111	30.54750	1	1	""-0.22111,30.5475"""
"31/03/2016	2016	1	Riots/Protests	16	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
"31/03/2016	2016	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	0	""0.3156,32.5656"""
