EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	INTERACTION	COUNTRY	ADMIN1	ADMIN2	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	latlong
07/12/2015	2015	2	Violence against civilians	37	Sudan	Darfur	North Darfur	13.05973	25.18944	1	Radio Dabanga	0	"13.059733,25.189435"
07/12/2015	2015	2	Violence against civilians	27	Sudan	Kordofan	North Kordofan	12.01667	27.96667	2	Radio Tamazuj	2	"12.01667,27.96667"
08/12/2015	2015	1	Battle-No change of territory	12	Sudan	Blue Nile	Blue Nile	11.36806	33.64194	2	Radio Tamazuj; Radio Dabanga	7	"11.36806,33.64194"
08/12/2015	2015	1	Battle-No change of territory	44	Sudan	Darfur	Central Darfur	11.13900	22.96600	1	Radio Dabanga	3	"11.139,22.966"
08/12/2015	2015	1	Remote violence	10	Sudan	Darfur	North Darfur	13.29125	25.01406	1	Radio Dabanga	0	"13.29125,25.014058"
08/12/2015	2015	1	Riots/Protests	60	Sudan	Darfur	Central Darfur	12.89999	23.48106	2	Radio Dabanga	0	"12.899989,23.481064"
08/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	Central Darfur	12.37253	23.13754	1	Radio Dabanga	0	"12.372531,23.137544"
08/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.51573	24.86526	2	Radio Dabanga	0	"13.515734,24.865255"
08/12/2015	2015	1	Violence against civilians	37	Sudan	Khartoum	Khartoum	15.57253	32.53635	1	Radio Dabanga	0	"15.572527,32.536353"
09/12/2015	2015	1	Riots/Protests	16	Sudan	Khartoum	Khartoum	15.57253	32.53635	1	Radio Tamazuj; Radio Dabanga	0	"15.572527,32.536353"
09/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	South Darfur	12.50521	24.28546	1	Radio Dabanga	0	"12.505209,24.285461"
09/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	South Darfur	12.50521	24.28546	1	Radio Dabanga	0	"12.505209,24.285461"
10/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.39545	24.90400	1	Radio Dabanga	1	"13.39545,24.904"
10/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.34700	25.07867	1	Radio Dabanga	0	"13.347,25.078667"
11/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.31014	25.08774	2	Radio Dabanga	0	"13.310141,25.087744"
12/12/2015	2015	1	Battle-No change of territory	44	Sudan	Darfur	South Darfur	11.16311	25.06894	1	Radio Dabanga; Sudan Tribune	17	"11.16311,25.06894"
12/12/2015	2015	1	Remote violence	10	Sudan	Darfur	North Darfur	13.15213	24.76425	1	Radio Dabanga	0	"13.15213,24.76425"
12/12/2015	2015	1	Riots/Protests	16	Sudan	Khartoum	Khartoum	15.57253	32.53635	1	Radio Dabanga	0	"15.572527,32.536353"
12/12/2015	2015	1	Riots/Protests	16	Sudan	Kassala	Red Sea	19.58958	37.21520	1	Radio Dabanga	0	"19.589584,37.215203"
12/12/2015	2015	1	Riots/Protests	16	Sudan	Kassala	Red Sea	19.58958	37.21520	3	Radio Dabanga	0	"19.589584,37.215203"
12/12/2015	2015	1	Violence against civilians	47	Sudan	Darfur	North Darfur	14.20647	24.64988	2	Radio Dabanga	0	"14.206471,24.649877"
12/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	14.01686	25.61687	1	Radio Dabanga	1	"14.016863,25.616868"
13/12/2015	2015	1	Battle-No change of territory	12	Sudan	Darfur	Central Darfur	13.13651	24.14926	1	Radio Dabanga	10	"13.136511,24.149263"
13/12/2015	2015	1	Battle-No change of territory	12	Sudan	Darfur	Central Darfur	13.27806	24.44750	1	Radio Dabanga	10	"13.27806,24.4475"
13/12/2015	2015	1	Battle-No change of territory	12	Sudan	Darfur	Central Darfur	13.25604	24.15472	1	Radio Dabanga	10	"13.25604,24.15472"
13/12/2015	2015	1	Remote violence	10	Sudan	Darfur	South Darfur	12.20598	23.91253	1	Radio Dabanga	0	"12.205983,23.912533"
13/12/2015	2015	1	Violence against civilians	37	Sudan	Kassala	Gedaref	14.21667	36.01667	1	Radio Dabanga	0	"14.216667,36.016667"
14/12/2015	2015	2	Strategic development	12	Sudan	Blue Nile	Blue Nile	11.78979	34.35986	3	Radio Dabanga	0	"11.789792,34.359864"
15/12/2015	2015	1	Remote violence	10	Sudan	Darfur	Central Darfur	13.27564	24.63691	1	Radio Dabanga	0	"13.275642,24.636914"
15/12/2015	2015	3	Riots/Protests	60	Sudan	Darfur	East Darfur	11.57887	26.97643	1	Radio Dabanga	0	"11.578867,26.976433"
17/12/2015	2015	1	Violence against civilians	47	Sudan	Darfur	North Darfur	13.58189	25.22656	1	Radio Dabanga	1	"13.581894,25.226556"
17/12/2015	2015	1	Violence against civilians	47	Sudan	Darfur	South Darfur	11.27543	25.14026	2	Radio Dabanga	1	"11.275428,25.140264"
17/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	Central Darfur	11.93966	23.07497	1	Radio Dabanga	1	"11.93966,23.07497"
18/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	14.20000	24.65000	2	Radio Dabanga	0	"14.2,24.65"
19/12/2015	2015	1	Battle-No change of territory	12	Sudan	Blue Nile	Blue Nile	11.33000	34.06000	2	Sudan Tribune; Al-Taghyir	4	"11.33,34.06"
19/12/2015	2015	1	Battle-No change of territory	14	Sudan	Darfur	South Darfur	11.99256	25.03603	1	Radio Dabanga	0	"11.992556,25.036031"
19/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.05973	25.18944	1	Radio Dabanga	0	"13.059733,25.189435"
20/12/2015	2015	1	Riots/Protests	15	Sudan	Khartoum	Khartoum	15.57253	32.53635	1	Radio Dabanga	0	"15.57253,32.53635"
20/12/2015	2015	1	Violence against civilians	37	Sudan	Khartoum	Khartoum	15.64472	32.45485	1	Radio Tamazuj	0	"15.644718,32.454851"
21/12/2015	2015	1	Battle-No change of territory	44	Sudan	Darfur	North Darfur	17.81667	27.43333	1	Radio Dabanga	2	"17.816667,27.433333"
21/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.48403	25.30750	2	Radio Dabanga	0	"13.484033,25.307501"
21/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.45358	24.91529	1	Radio Dabanga	1	"13.453581,24.915288"
22/12/2015	2015	1	Riots/Protests	60	Sudan	Darfur	North Darfur	13.62639	25.35594	1	Radio Dabanga	0	"13.626394,25.355939"
22/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	Central Darfur	12.91688	23.48311	1	Radio Dabanga	0	"12.916883,23.483113"
22/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	Central Darfur	12.37253	23.13754	2	Radio Dabanga	0	"12.372531,23.137544"
22/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	South Darfur	12.50521	24.28546	2	Radio Dabanga	0	"12.505209,24.285461"
22/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	South Darfur	12.00280	24.52100	1	Radio Dabanga	0	"12.0028,24.521"
22/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	South Darfur	12.50000	25.25000	2	Radio Dabanga	0	"12.5,25.25"
22/12/2015	2015	1	Violence against civilians	16	Sudan	Khartoum	Khartoum	15.60000	32.56667	1	Radio Dabanga	0	"15.6,32.566667"
23/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	14.02700	23.79181	1	Radio Dabanga	0	"14.027,23.791806"
23/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	13.31014	25.08774	2	Radio Dabanga	0	"13.310141,25.087744"
24/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	North Darfur	14.02700	23.79181	2	Radio Dabanga	0	"14.027,23.791806"
25/12/2015	2015	1	Battle-No change of territory	44	Sudan	Darfur	Central Darfur	11.93966	23.07497	1	Al-Ayyam	1	"11.93966,23.07497"
25/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	South Darfur	12.38808	25.08625	1	Sudan Tribune	1	"12.388083,25.08625"
25/12/2015	2015	1	Violence against civilians	37	Sudan	Darfur	Central Darfur	11.95001	23.28316	1	Radio Dabanga	1	"11.95001,23.283158"
26/12/2015	2015	1	Battle-No change of territory	12	Sudan	Blue Nile	Blue Nile	11.33000	34.06000	2	Radio Dabanga; Sudan Tribune	13	"11.33,34.06"
27/12/2015	2015	1	Battle-No change of territory	11	Sudan	Darfur	South Darfur	12.05557	24.89058	1	Radio Dabanga; Sudan Tribune	2	"12.055573,24.890583"
28/12/2015	2015	1	Remote violence	17	Sudan	Darfur	North Darfur	13.14493	24.68604	1	Radio Dabanga	2	"13.144925,24.686039"
28/12/2015	2015	1	Violence against civilians	16	Sudan	Darfur	West Darfur	13.44127	22.44540	1	Radio Dabanga; Sudan Tribune	2	"13.441266,22.445404"
29/12/2015	2015	1	Battle-No change of territory	12	Sudan	Blue Nile	Blue Nile	10.78111	34.19417	2	Radio Dabanga; Sudan Tribune	4	"10.78111,34.19417"
29/12/2015	2015	1	Remote violence	17	Sudan	Darfur	Central Darfur	13.27564	24.63691	2	Radio Dabanga	2	"13.275642,24.636914"
29/12/2015	2015	1	Riots/Protests	60	Sudan	Darfur	Central Darfur	13.31289	24.40624	1	Radio Dabanga	0	"13.31289,24.40624"
29/12/2015	2015	1	Riots/Protests	60	Sudan	Darfur	Central Darfur	11.93966	23.07497	1	Radio Dabanga	0	"11.93966,23.07497"
29/12/2015	2015	1	Violence against civilians	47	Sudan	Darfur	Central Darfur	11.32800	23.28600	1	Radio Dabanga	1	"11.328,23.286"
30/12/2015	2015	1	Battle-No change of territory	12	Sudan	Darfur	Central Darfur	13.13651	24.14926	2	Radio Dabanga	0	"13.136511,24.149263"
30/12/2015	2015	1	Remote violence	17	Sudan	Darfur	South Darfur	12.20598	23.91253	1	Radio Dabanga	0	"12.205983,23.912533"
30/12/2015	2015	1	Remote violence	17	Sudan	Darfur	Central Darfur	12.53485	22.85405	1	Radio Dabanga	1	"12.53485,22.85405"
30/12/2015	2015	1	Remote violence	17	Sudan	Darfur	South Darfur	13.07103	24.51514	1	Radio Dabanga	0	"13.071028,24.515139"
30/12/2015	2015	1	Remote violence	17	Sudan	Darfur	Central Darfur	12.42838	23.45076	1	Radio Dabanga	1	"12.42838,23.45076"
30/12/2015	2015	1	Remote violence	17	Sudan	Darfur	Central Darfur	12.03123	22.68282	2	Radio Dabanga	2	"12.031233,22.682817"
31/12/2015	2015	1	Remote violence	17	Sudan	Darfur	Central Darfur	13.27564	24.63691	2	Radio Dabanga	1	"13.275642,24.636914"
31/12/2015	2015	1	Remote violence	17	Sudan	Darfur	Central Darfur	12.42838	23.45076	1	Radio Dabanga	0	"12.42838,23.45076"
03/01/2015	2015	1	Battle-No change of territory	38	Uganda	Mpigi	Gomba	0.16667	31.48333	1	Daily Monitor (Uganda)	0	"0.166667,31.483333"
03/01/2015	2015	1	Strategic development	17	Uganda	Kampala	Kampala	0.31560	32.56560	1	Daily Monitor (Uganda)	0	"0.3156,32.5656"
08/01/2015	2015	1	Strategic development	17	Uganda	Mpigi	Mawokota	0.22500	32.31361	2	ChimpReports (Uganda); Journalists For Justice	0	"0.225,32.31361"
12/01/2015	2015	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	The Observer (Kampala)	0	"0.3156,32.5656"
12/01/2015	2015	1	Violence against civilians	17	Uganda	Kampala	Kampala	0.31560	32.56560	1	International Freedom of Expression Exchange Clearing House (Toronto)	0	"0.3156,32.5656"
13/01/2015	2015	1	Riots/Protests	16	Uganda	Kampala	Kampala	0.34655	32.60558	1	International Freedom of Expression Exchange Clearing House (Toronto)	0	"0.346553,32.605583"
15/01/2015	2015	3	Battle-No change of territory	44	Uganda	Kitgum	Chua	3.38255	33.12372	1	Radio Uganda Network	1	"3.382547,33.123717"
15/01/2015	2015	3	Violence against civilians	47	Uganda	Lake Albert	Lake Albert	1.81660	31.31660	1	Daily Monitor (Uganda)	1	"1.8166,31.3166"
21/01/2015	2015	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	3	The New Vision (Uganda)	0	"0.3156,32.5656"
23/01/2015	2015	1	Violence against civilians	37	Uganda	Kabarole	Fort Portal	0.69389	30.26639	1	Committee to Protect Journalists (New York)	0	"0.693889,30.266389"
02/02/2015	2015	1	Violence against civilians	37	Uganda	Bugiri	Bukooli	0.29064	33.80982	1	Daily Monitor (Uganda)	1	"0.290641,33.809815"
09/02/2015	2015	1	Riots/Protests	60	Uganda	Lira	Lira	2.23500	32.90970	1	Redpepper (Uganda)	0	"2.235,32.9097"
22/02/2015	2015	1	Battle-No change of territory	44	Uganda	Kitgum	Chua	3.27833	32.88667	2	Radio Uganda Network	0	"3.27833,32.88667"
04/03/2015	2015	2	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	The Monitor (Uganda)	0	"0.3156,32.5656"
04/03/2015	2015	2	Strategic development	12	Uganda	Busia	Samia-Bugwe	0.45440	34.07580	1	Daily Monitor (Uganda)	0	"0.4544,34.0758"
11/03/2015	2015	2	Violence against civilians	47	Uganda	Luwero	Bamunanika	0.65000	32.58333	2	Radio Uganda Network	2	"0.65,32.583333"
12/03/2015	2015	1	Riots/Protests	15	Uganda	Kampala	Kampala	0.31560	32.56560	1	The Monitor (Uganda)	0	"0.3156,32.5656"
12/03/2015	2015	1	Strategic development	37	Uganda	Mayuge	Bunya	0.45972	33.48028	2	Uganda Radio Network	0	"0.45972,33.48028"
13/03/2015	2015	1	Strategic development	37	Uganda	Bugiri	Bukooli	0.29064	33.80982	2	Uganda Radio Network	0	"0.290641,33.809815"
16/03/2015	2015	1	Battle-No change of territory	44	Uganda	Hoima	Bugahya	1.54751	31.12998	1	Uganda Radio Network	0	"1.547511,31.129975"
23/03/2015	2015	1	Remote violence	37	Uganda	Gulu	Gulu	2.76667	32.30556	1	Daily Monitor (Uganda)	0	"2.76667,32.30556"
23/03/2015	2015	1	Riots/Protests	15	Uganda	Kampala	Kampala	0.31560	32.56560	1	Uganda Radio Network	0	"0.3156,32.5656"
30/03/2015	2015	1	Violence against civilians	37	Uganda	Kampala	Kampala	0.31560	32.56560	1	Red Pepper (Uganda)	1	"0.3156,32.5656"
01/04/2015	2015	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	Daily Monitor (Uganda)	0	"0.3156,32.5656"
01/04/2015	2015	1	Violence against civilians	17	Uganda	Adjumani	East Moyo	3.00094	31.78160	1	Daily Monitor (Uganda)	0	"3.000937,31.781602"
05/04/2015	2015	2	Violence against civilians	47	Uganda	Mbarara	Bukanga	-0.83333	30.83333	2	UgandaRadioNetwork	1	"-0.833333,30.833333"
05/04/2015	2015	2	Violence against civilians	47	Uganda	Mbarara	Rwampara	-0.76519	30.60034	1	UgandaRadioNetwork	1	"-0.765191,30.600343"
06/04/2015	2015	1	Battle-No change of territory	14	Uganda	Nakapiripirit	Chekwii	1.90435	34.65558	1	UgandaRadioNetwork	1	"1.90435,34.655578"
06/04/2015	2015	1	Riots/Protests	15	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	UgandaRadioNetwork	0	"0.4667,30.2"
07/04/2015	2015	1	Riots/Protests	15	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	UgandaRadioNetwork	0	"0.4667,30.2"
12/04/2015	2015	1	Violence against civilians	47	Uganda	Kampala	Kampala	0.31560	32.56560	1	Daily Monitor	1	"0.3156,32.5656"
13/04/2015	2015	1	Riots/Protests	16	Uganda	Luwero	Katikamu	0.72038	32.52856	1	The Observer (Uganda)	0	"0.720377,32.528564"
14/04/2015	2015	1	Riots/Protests	60	Uganda	Adjumani	East Moyo	3.00094	31.78160	1	UgandaRadioNetwork; The Independent	0	"3.000937,31.781602"
23/04/2015	2015	1	Riots/Protests	60	Uganda	Adjumani	East Moyo	3.00094	31.78160	1	Daily Monitor (Uganda)	0	"3.000937,31.781602"
23/04/2015	2015	2	Riots/Protests	60	Uganda	Lira	Lira	2.23500	32.90970	1	Uganda Radio Network	0	"2.235,32.9097"
27/04/2015	2015	1	Riots/Protests	60	Uganda	Mbarara	Mbarara	-0.60467	30.64851	1	Red Pepper	0	"-0.60467,30.64851"
01/05/2015	2015	2	Riots/Protests	60	Uganda	Bugiri	Bukooli	0.50000	33.65000	2	UgandaRadioNetwork; The Independent	0	"0.5,33.65"
03/05/2015	2015	2	Battle-No change of territory	44	Uganda	Apac	Kwania	1.93560	32.69970	1	BBC; Daliy Monitor	0	"1.9356,32.6997"
03/05/2015	2015	2	Riots/Protests	15	Uganda	Gulu	Kilak	2.82042	32.00714	1	BBC; Daliy Monitor	0	"2.82042,32.00714"
05/05/2015	2015	2	Riots/Protests	60	Uganda	Luwero	Katikamu	0.84917	32.47306	1	Ugandan Radio Networl	0	"0.84917,32.47306"
05/05/2015	2015	2	Violence against civilians	17	Uganda	Kalangala	Bujumba	-0.30889	32.22500	2	Uganda Radio Network	0	"-0.30889,32.225"
06/05/2015	2015	2	Riots/Protests	60	Uganda	Kitgum	Chua	3.27833	32.88667	1	Uganda Radio Network	0	"3.27833,32.88667"
11/05/2015	2015	2	Strategic development	10	Uganda	Kampala	Kampala	0.31560	32.56560	3	Uganda Radio Network	0	"0.3156,32.5656"
12/05/2015	2015	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.33310	32.59300	1	Daily Monitor	0	"0.3331,32.593"
12/05/2015	2015	2	Riots/Protests	15	Uganda	Kumi	Bukedea	1.34875	34.04457	1	Uganda Radio Network	0	"1.348748,34.044571"
13/05/2015	2015	2	Riots/Protests	60	Uganda	Gulu	Gulu	2.76667	32.30556	1	The Observer	0	"2.76667,32.30556"
14/05/2015	2015	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	Uganda Radio Network; The Observer	0	"0.3156,32.5656"
15/05/2015	2015	2	Riots/Protests	60	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	Uganda Radio Network	0	"0.4667,30.2"
16/05/2015	2015	1	Riots/Protests	50	Uganda	Hoima	Bugahya	1.43560	31.34360	2	Ugandan Radio Network	0	"1.4356,31.3436"
18/05/2015	2015	2	Riots/Protests	60	Uganda	Mbarara	Mbarara	-0.60467	30.64851	1	Ugandan Radio Network	0	"-0.60467,30.64851"
18/05/2015	2015	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	3	Ugandan Radio Network	0	"0.3156,32.5656"
18/05/2015	2015	2	Violence against civilians	47	Uganda	Tororo	Bunyole	0.91550	33.95410	1	Uganda Radio Network	2	"0.9155,33.9541"
19/05/2015	2015	2	Riots/Protests	50	Uganda	Kumi	Bukedea	1.34875	34.04457	1	Ugandan Radio Network	0	"1.348748,34.044571"
19/05/2015	2015	1	Strategic development	10	Uganda	Wakiso	Jinja	0.44024	32.60348	1	Ugandan Radio Network; Chimp Reports	0	"0.440241,32.603483"
20/05/2015	2015	1	Riots/Protests	60	Uganda	Mukono	Mukono	0.35333	32.75528	1	Red Pepper	0	"0.35333,32.75528"
21/05/2015	2015	1	Violence against civilians	37	Uganda	Mbale	Bungokho	1.14132	34.16418	1	Daily Monitor	1	"1.14132,34.16418"
23/05/2015	2015	1	Riots/Protests	60	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	Ugandan Radio Network	0	"0.4667,30.2"
24/05/2015	2015	2	Riots/Protests	60	Uganda	Jinja	Jinja	0.42440	33.20420	1	Uganda Radio Network	0	"0.4244,33.2042"
01/06/2015	2015	1	Violence against civilians	17	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	Ugandan Radio Network	0	"0.4667,30.2"
04/06/2015	2015	1	Riots/Protests	15	Uganda	Pader	Agago	3.05000	33.21670	1	Uganda Radio Network; Sunday Monitor	0	"3.05,33.2167"
08/06/2015	2015	1	Riots/Protests	60	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	Ugandan Radio Network	0	"0.4667,30.2"
10/06/2015	2015	2	Battle-No change of territory	14	Uganda	Soroti	Serere	1.48700	33.45200	2	Ugandan Radio Network	1	"1.487,33.452"
12/06/2015	2015	1	Riots/Protests	50	Uganda	Sembabule	Mawogola	-0.07720	31.45670	1	Ugandan Radio Network	0	"-0.0772,31.4567"
12/06/2015	2015	1	Riots/Protests	60	Uganda	Soroti	Soroti	1.68560	33.61640	1	Ugandan Radio Network; The Insider	0	"1.6856,33.6164"
16/06/2015	2015	2	Riots/Protests	60	Uganda	Luwero	Katikamu	0.84917	32.47306	2	Ugandan Radio Network	0	"0.84917,32.47306"
17/06/2015	2015	1	Riots/Protests	60	Uganda	Luwero	Katikamu	0.57387	32.51545	1	Sunday Monitor	0	"0.573869,32.515449"
17/06/2015	2015	1	Riots/Protests	60	Uganda	Luwero	Katikamu	0.61667	32.53333	1	Sunday Monitor	0	"0.616667,32.533333"
18/06/2015	2015	2	Riots/Protests	60	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	Ugandan Radio Network	0	"0.4667,30.2"
19/06/2015	2015	1	Riots/Protests	15	Uganda	Arua	Vurra	2.90906	30.88248	1	Daily Monitor	0	"2.90906,30.88248"
26/06/2015	2015	2	Riots/Protests	60	Uganda	Kabarole	Bunyangabu	0.46670	30.20000	1	Ugandan Radio Network	0	"0.4667,30.2"
29/06/2015	2015	1	Riots/Protests	16	Uganda	Kampala	Kampala	0.31560	32.56560	1	Daily Monitor	0	"0.3156,32.5656"
29/06/2015	2015	1	Strategic development	37	Uganda	Kampala	Kampala	0.30000	32.55000	1	International Freedom of Expression Exchange Clearing House	0	"0.3,32.55"
30/06/2015	2015	1	Violence against civilians	37	Uganda	Wakiso	Jinja	0.36694	32.66694	1	The Observer; Red Pepper	1	"0.366944,32.666944"
01/07/2015	2015	1	Violence against civilians	16	Uganda	Wakiso	Jinja	0.27500	32.57000	1	The Daily Monitor	0	"0.275,32.57"
02/07/2015	2015	2	Riots/Protests	60	Uganda	Nakasongola	Buruli	1.30890	32.45640	1	Uganda Radio Network	0	"1.3089,32.4564"
04/07/2015	2015	1	Violence against civilians	17	Uganda	Soroti	Soroti	1.68560	33.61640	1	Daily Monitor (Uganda)	1	"1.6856,33.6164"
06/07/2015	2015	1	Battle-No change of territory	13	Uganda	Kisoro	Kisoro	-1.35390	29.69830	2	The Daily Monitor	1	"-1.3539,29.6983"
06/07/2015	2015	2	Riots/Protests	60	Uganda	Masindi	Bujenje	1.64583	31.56688	1	Ugandan Radio Network	0	"1.64583,31.56688"
08/07/2015	2015	1	Riots/Protests	60	Uganda	Mbale	Mbale	1.08056	34.17500	1	Uganda Radio Network	0	"1.080556,34.175"
09/07/2015	2015	2	Battle-No change of territory	14	Uganda	Nakapiripirit	Chekwii	1.91670	34.78330	2	Uganda Radio Network	2	"1.9167,34.7833"
09/07/2015	2015	1	Riots/Protests	16	Uganda	Mukono	Mukono	0.35333	32.75528	1	Red Pepper (Uganda)	0	"0.35333,32.75528"
09/07/2015	2015	1	Riots/Protests	16	Uganda	Mbale	Mbale	1.08056	34.17500	1	Red Pepper (Uganda); Ugandan Radio Network	0	"1.080556,34.175"
09/07/2015	2015	1	Strategic development	17	Uganda	Wakiso	Jinja	0.44024	32.60348	1	Red Pepper (Uganda)	0	"0.440241,32.603483"
09/07/2015	2015	1	Strategic development	17	Uganda	Mukono	Buikwe	0.41861	33.17306	1	Red Pepper (Uganda)	0	"0.41861,33.17306"
10/07/2015	2015	1	Riots/Protests	60	Uganda	Kampala	Kampala	0.31560	32.56560	1	Uganda Radio Network	0	"0.3156,32.5656"
14/07/2015	2015	1	Riots/Protests	15	Uganda	Jinja	Butembe	0.61667	33.31667	1	Daily Monitor (Uganda)	0	"0.61667,33.31667"
15/07/2015	2015	2	Riots/Protests	60	Uganda	Kamuli	Buzaaya	0.82250	33.03194	1	Uganda Radio Network	0	"0.8225,33.031944"
